date,headline,sentiment_label,sentiment_score,company,next_month_return,impact
2023-12-01,"Nvidia Has Placed Orders With TSMC For Its China-Bound AI Processors That Necessitate SHR. The Commencement Of Fulfillment Is	 	BZG	12/2023	 	 	 	 _x000D_
29)	 	 	NVDA: Nvidia 'can, will, and should' sell AI chips to China, Raimondo tells Reuters	 	FLY	12/2023	 	 	 	 _x000D_
30)	 	 	AI chip sale talk proves China's heft for MNCs	 	CHD	12/2023	 	 	 	 _x000D_
31)	 	 	ECB to Be First Major Central Bank to Move: Julius Baer (Video)	 	BLC	12/2023	 	 	 	 _x000D_
32)	 	 	[Delayed] MU-WDC: Strong Pricing and Potential Restrictions Offset 1ß Supply - Raise Ests/PT	 	MZS	12/2023	 	 	 	 _x000D_
33)	 	 	Nvidia Stock: Game Over Or Game On In 2024?	 	IBD	12/2023	 	 	 	 _x000D_
34)	 	 	Nvidia Is the S&P 500's Top Stock This Year. Why This Analyst Thinks It Also Will Be Hot in 2024. -- Barrons.com	 	DJ	12/2023	 	 	 	 _x000D_
35)	 	 	US talks with Nvidia reflect vital China role	 	CHD	12/2023	 	 	 	 _x000D_
36)	 	 	Elon Musk wanted way more Nvidia chips for his Grok chatbot than Oracle could provide, Larry Ellison says	 	BDR	12/2023	 	 	 	 _x000D_
37)	 	 	What's Going On With Nvidia Stock Tuesday?	 	BZG	12/2023	 	+01	 	 _x000D_
38)	 	 	EU's AI Pact Likely Keeps US on Path to Light-Touch Legal Limits	 	BI	12/2023	 	 	 	 _x000D_
39)	 	 	Nvidia CEO Sees Governments as Next Big AI Customer: Tech Daily	 	BN	12/2023	 	 	 	 _x000D_
40)	 	 	Strong Action: The Bloomberg Close, Asia Edition	 	BN	12/2023	 	 	 	 _x000D_
41)	 	 	US Looking Into Nvidia’s AI Chips for China, Raimondo Says (1)	 	BN	12/2023	 	+01	 	 _x000D_
42)	 	 	Nvidia's AI Accelerators For China Under US Government Scrutiny	 	BZG	12/2023	 	 	 	 _x000D_
43)	 	 	US Inflation, China AI Chip Alert, Fed’s Bond Slowdown: Eco Day	 	BN	12/2023	 	 	 	 _x000D_
44)	 	 	US Is Looking Into Nvidia’s AI Chips for China: Raimondo (Video)	 	BLC	12/2023	 	 	 	 _x000D_
45)	 	 	Dow Jones Futures: Magnificent Seven Stocks Slide; AI Giant Oracle Dives On Earnings; CPI Next -- IBD	 	DJ	12/2023	 	 	 	 _x000D_
46)	 	 	Nvidia emerges as leading investor in AI companies	 	FTI	12/2023	 	 	 	 _x000D_
47)	 	 	Market Chatter: Nvidia, US In Talks About Permissible AI Chip Sales to Chinese Firms	 	MTN	12/2023	 	 	 	 _x000D_
48)	 	 	Raimondo Says Nvidia Can Sell Chips to China With Limits:Reuters	 	BFW	12/2023	 	 	 	 _x000D_
49)	 	 	Wall Street Holds Back on Big Bets Before CPI Test: Markets Wrap	 	BN	12/2023	 	 	 	 _x000D_
50)	 	 	AMD Is Set To Challenge Nvidia's Dominance And Amazon Is Going After Microsoft's Early-Start AI Advantage	 	BZG	12/2023	 	 	 	 _x000D_
51)	 	 	U.S. Commerce Secretary Raimondo Says Nvidia Can, Will And Should Sell AI Chips To China"" For Commercial Purposes; Commerce",neutral,0.5,NVDA,-2.6836309205602538,-1.0
2023-11-01,"NVDA: Nvidia delaying launch of new AI chip designed for China, Reuters reports",negative,0.0,NVDA,2.790313053750726,1.0
2023-11-01,"NVDA: Nvidia beat may not have cleared very high bar, says Barclays",positive,1.0,NVDA,2.790313053750726,1.0
2023-11-01,NVDA: Nvidia price target raised to $650 from $600 at JPMorgan,positive,1.0,NVDA,2.790313053750726,1.0
2023-11-01,"[Delayed] NVDA: SC'23 Special Address Notes—H200 / GH200 (via HBM3e; Avail 1H2024), Jupiter Supercomputer w/ Quad-GH200, &",neutral,0.5,NVDA,2.790313053750726,1.0
2023-11-01,NVDA: Nvidia announces availability of Ethernet networking platform for AI,neutral,0.5,NVDA,2.790313053750726,1.0
2023-11-01,[Delayed] NVDA: DGX Cloud + AI Enterprise (Software) Monetization = $30/Sh+ Value Creation Ahead? Wells Pluggable Model (See Pg,neutral,0.5,NVDA,2.790313053750726,1.0
2023-11-01,"NVDA: Nvidia's new AI products boost specs, counter competition, says BofA",positive,1.0,NVDA,2.790313053750726,1.0
2023-11-01,NVDA: Nvidia to supercharge Hopper AI computing platform,neutral,0.5,NVDA,2.790313053750726,1.0
2023-11-01,"NVDA: Nvidia develops 3 China-tailored AI chips, FT reports",neutral,0.5,NVDA,2.790313053750726,1.0
2023-10-01,[Delayed] NVDA Strong Demand Offsets Broader AI Product Restrictions; Awaiting AMD/INTC,positive,1.0,NVDA,,
2023-10-01,"NVDA: Nvidia, Lenovo announce expansion of hybrid AI partnership",positive,1.0,NVDA,,
2023-10-01,"NVDA: Nvidia coming after Intel 'stronghold' in personal computers, Reuters says",positive,1.0,NVDA,,
2023-10-01,NVDA: Nvidia collaborates with Foxconn to develop AI data centers,positive,1.0,NVDA,,
2023-10-01,NVDA: Nvidia price target lowered to $575 from $630 at Citi,negative,0.0,NVDA,,
2023-10-01,"NVDA: Upcoming U.S. rules on AI chip exports aim to stop workarounds, Reuters says",negative,0.0,NVDA,,
2023-10-01,"In NVDA Vs. AMD, One Stock Has Emerged Clear Winner — But What Can You Expect Next In Chipmakers' AI Race?",neutral,0.5,NVDA,,
2023-10-01,"NVDA: Nvidia to maintain market share despite OpenAI reports, says Citi",positive,1.0,NVDA,,
2023-10-01,NVDA: Nvidia upgraded to Conviction Buy from Buy at Goldman Sachs,positive,1.0,NVDA,,
2023-09-01,"NVDA: Arm now trading in rare territory, needs to figure out AI, Barron's says",neutral,0.5,NVDA,0.0,0.0
2023-09-01,"*Nvidia, Tata To Build AI Supercomputer Powered by Nvidia GH200 Grace Hopper Superchip >NVDA",positive,1.0,NVDA,0.0,0.0
2023-09-01,NVDA: Nvidia announces AI collaboration with Tata Group,neutral,0.5,NVDA,0.0,0.0
2023-09-01,"*Nvidia Sets Collaboration With Tata Group to Deliver AI Computing Infrastructure, Platforms for Developing AI Solutions >NVDA",positive,1.0,NVDA,0.0,0.0
2023-09-01,"NVDA: Nvidia, Reliance Industries announce pact to advance AI in India",positive,1.0,NVDA,0.0,0.0
2023-09-01,"*Nvidia, Reliance Industries Partner to Advance AI in India, Build AI Infrastructure >NVDA",positive,1.0,NVDA,0.0,0.0
2023-08-01,"NVDA: Biden blocks sale of Nvidia AI chips to Middle East, The Telegraph reports",neutral,0.5,NVDA,-4.812178811791767,-1.0
2023-08-01,NVDA: Nvidia price target raised to $560 from $540 at UBS,positive,1.0,NVDA,-4.812178811791767,-1.0
2023-08-01,NVDA: Nvidia price target raised to $590 from $530 at Mizuho,positive,1.0,NVDA,-4.812178811791767,-1.0
2023-08-01,NVDA: Nvidia price target raised to $600 from $500 at JPMorgan,positive,1.0,NVDA,-4.812178811791767,-1.0
2023-08-01,NVDA: Nvidia price target raised to $630 from $520 at Citi,positive,1.0,NVDA,-4.812178811791767,-1.0
2023-08-01,"NVDA: Nvidia price target raised to $1,100 from $800 at Rosenblatt",positive,1.0,NVDA,-4.812178811791767,-1.0
2023-08-01,NVDA: Nvidia price target raised to $560 from $440 at Deutsche Bank,positive,1.0,NVDA,-4.812178811791767,-1.0
